Time,main.q1_base,main.q1_collector,main.v_in
1.000000e-06,-1.022992e+00,-2.375916e-01,-1.030000e+00
2.200000e-06,-1.019114e+00,-2.329129e-01,-1.029874e+00
3.640000e-06,-1.014580e+00,-2.296299e-01,-1.029724e+00
5.368000e-06,-1.009359e+00,-2.263606e-01,-1.029543e+00
7.441600e-06,-1.003419e+00,-2.226401e-01,-1.029326e+00
9.929920e-06,-9.967400e-01,-2.184704e-01,-1.029065e+00
1.291590e-05,-9.893250e-01,-2.139485e-01,-1.028753e+00
1.649908e-05,-9.812125e-01,-2.091752e-01,-1.028379e+00
2.079890e-05,-9.724850e-01,-2.042896e-01,-1.027930e+00
2.595868e-05,-9.632775e-01,-1.994540e-01,-1.027394e+00
3.215042e-05,-9.537805e-01,-1.949087e-01,-1.026752e+00
3.958050e-05,-9.442368e-01,-1.909362e-01,-1.025987e+00
4.849660e-05,-9.349315e-01,-1.878578e-01,-1.025077e+00
5.849660e-05,-9.264244e-01,-1.860416e-01,-1.024000e+00
6.849660e-05,-9.193424e-01,-1.856385e-01,-1.022813e+00
7.849660e-05,-9.137763e-01,-1.864720e-01,-1.021656e+00
8.849660e-05,-9.095044e-01,-1.882551e-01,-1.020531e+00
9.849660e-05,-9.062853e-01,-1.907396e-01,-1.019443e+00
1.084966e-04,-9.039087e-01,-1.937224e-01,-1.018398e+00
1.184966e-04,-9.022053e-01,-1.970400e-01,-1.017398e+00
1.284966e-04,-9.010425e-01,-2.005621e-01,-1.016447e+00
1.384966e-04,-9.003174e-01,-2.041569e-01,-1.015551e+00
1.484966e-04,-8.999499e-01,-2.077353e-01,-1.014711e+00
1.584966e-04,-8.998770e-01,-2.111998e-01,-1.013931e+00
1.684966e-04,-9.000491e-01,-2.144523e-01,-1.013215e+00
1.784966e-04,-9.004263e-01,-2.174564e-01,-1.012566e+00
1.884966e-04,-9.009763e-01,-2.201379e-01,-1.011985e+00
1.984966e-04,-9.016726e-01,-2.224627e-01,-1.011475e+00
2.084966e-04,-9.024936e-01,-2.244185e-01,-1.011038e+00
2.184966e-04,-9.034210e-01,-2.260145e-01,-1.010676e+00
2.284966e-04,-9.044393e-01,-2.272776e-01,-1.010391e+00
2.384966e-04,-9.055354e-01,-2.282476e-01,-1.010182e+00
2.484966e-04,-9.066981e-01,-2.289719e-01,-1.010052e+00
2.584966e-04,-9.079175e-01,-2.294995e-01,-1.010001e+00
2.684966e-04,-9.091849e-01,-2.298779e-01,-1.010028e+00
2.784966e-04,-9.104927e-01,-2.301500e-01,-1.010135e+00
2.884966e-04,-9.118341e-01,-2.303528e-01,-1.010320e+00
2.984966e-04,-9.132031e-01,-2.305168e-01,-1.010582e+00
3.084966e-04,-9.145941e-01,-2.306667e-01,-1.010921e+00
3.184966e-04,-9.160024e-01,-2.308216e-01,-1.011336e+00
3.284966e-04,-9.174233e-01,-2.309960e-01,-1.011824e+00
3.384966e-04,-9.188530e-01,-2.312005e-01,-1.012384e+00
3.484966e-04,-9.202877e-01,-2.314424e-01,-1.013013e+00
3.584966e-04,-9.217240e-01,-2.317269e-01,-1.013709e+00
3.684966e-04,-9.231589e-01,-2.320570e-01,-1.014470e+00
3.784966e-04,-9.245895e-01,-2.324345e-01,-1.015292e+00
3.884966e-04,-9.260134e-01,-2.328597e-01,-1.016172e+00
3.984966e-04,-9.274282e-01,-2.333327e-01,-1.017107e+00
4.084966e-04,-9.288317e-01,-2.338525e-01,-1.018092e+00
4.184966e-04,-9.302219e-01,-2.344180e-01,-1.019124e+00
4.284966e-04,-9.315971e-01,-2.350278e-01,-1.020200e+00
4.384966e-04,-9.329556e-01,-2.356803e-01,-1.021314e+00
4.484966e-04,-9.342959e-01,-2.363740e-01,-1.022462e+00
4.584966e-04,-9.356168e-01,-2.371071e-01,-1.023640e+00
4.684966e-04,-9.369169e-01,-2.378782e-01,-1.024843e+00
4.784966e-04,-9.381951e-01,-2.386857e-01,-1.026067e+00
4.884966e-04,-9.394506e-01,-2.395283e-01,-1.027306e+00
4.984966e-04,-9.406825e-01,-2.404047e-01,-1.028556e+00
5.084966e-04,-9.418901e-01,-2.413137e-01,-1.029811e+00
5.184966e-04,-9.430726e-01,-2.422544e-01,-1.031067e+00
5.284966e-04,-9.442297e-01,-2.432259e-01,-1.032319e+00
5.384966e-04,-9.453609e-01,-2.442276e-01,-1.033562e+00
5.484966e-04,-9.464658e-01,-2.452590e-01,-1.034791e+00
5.584966e-04,-9.475443e-01,-2.463198e-01,-1.036000e+00
5.684966e-04,-9.485963e-01,-2.474098e-01,-1.037187e+00
5.784966e-04,-9.496217e-01,-2.485292e-01,-1.038344e+00
5.884966e-04,-9.506205e-01,-2.496781e-01,-1.039469e+00
5.984966e-04,-9.515930e-01,-2.508569e-01,-1.040557e+00
6.084966e-04,-9.525394e-01,-2.520663e-01,-1.041602e+00
6.184966e-04,-9.534599e-01,-2.533072e-01,-1.042602e+00
6.284966e-04,-9.543551e-01,-2.545804e-01,-1.043553e+00
6.384966e-04,-9.552253e-01,-2.558874e-01,-1.044449e+00
6.484966e-04,-9.560712e-01,-2.572294e-01,-1.045289e+00
6.584966e-04,-9.568933e-01,-2.586083e-01,-1.046069e+00
6.684966e-04,-9.576925e-01,-2.600258e-01,-1.046785e+00
6.784966e-04,-9.584695e-01,-2.614843e-01,-1.047434e+00
6.884966e-04,-9.592251e-01,-2.629863e-01,-1.048015e+00
6.984966e-04,-9.599602e-01,-2.645345e-01,-1.048525e+00
7.084966e-04,-9.606759e-01,-2.661319e-01,-1.048962e+00
7.184966e-04,-9.613733e-01,-2.677822e-01,-1.049324e+00
7.284966e-04,-9.620533e-01,-2.694890e-01,-1.049609e+00
7.384966e-04,-9.627172e-01,-2.712567e-01,-1.049818e+00
7.484966e-04,-9.633662e-01,-2.730900e-01,-1.049948e+00
7.584966e-04,-9.640016e-01,-2.749944e-01,-1.049999e+00
7.684966e-04,-9.646246e-01,-2.769756e-01,-1.049972e+00
7.784966e-04,-9.652367e-01,-2.790405e-01,-1.049865e+00
7.884966e-04,-9.658392e-01,-2.811966e-01,-1.049680e+00
7.984966e-04,-9.664336e-01,-2.834523e-01,-1.049418e+00
8.084966e-04,-9.670212e-01,-2.858175e-01,-1.049079e+00
8.184966e-04,-9.676037e-01,-2.883033e-01,-1.048664e+00
8.284966e-04,-9.681825e-01,-2.909227e-01,-1.048176e+00
8.384966e-04,-9.687590e-01,-2.936908e-01,-1.047616e+00
8.484966e-04,-9.693349e-01,-2.966254e-01,-1.046987e+00
8.584966e-04,-9.699117e-01,-2.997478e-01,-1.046291e+00
8.684966e-04,-9.704908e-01,-3.030838e-01,-1.045530e+00
8.784966e-04,-9.710737e-01,-3.066651e-01,-1.044708e+00
8.884966e-04,-9.716620e-01,-3.105312e-01,-1.043828e+00
8.984966e-04,-9.722570e-01,-3.147326e-01,-1.042893e+00
9.084966e-04,-9.728601e-01,-3.193350e-01,-1.041908e+00
9.184966e-04,-9.734725e-01,-3.244261e-01,-1.040876e+00
9.284966e-04,-9.740953e-01,-3.301807e-01,-1.039800e+00
9.384966e-04,-9.747296e-01,-3.366856e-01,-1.038686e+00
9.484966e-04,-9.753761e-01,-3.442371e-01,-1.037538e+00
9.584966e-04,-9.760351e-01,-3.532312e-01,-1.036360e+00
9.684966e-04,-9.767064e-01,-3.643566e-01,-1.035157e+00
9.784966e-04,-9.773888e-01,-3.785187e-01,-1.033933e+00
9.884966e-04,-9.780801e-01,-3.971059e-01,-1.032694e+00
9.984966e-04,-9.787769e-01,-4.211067e-01,-1.031444e+00
1.008497e-03,-9.794768e-01,-4.496015e-01,-1.030189e+00
1.018497e-03,-9.801795e-01,-4.802102e-01,-1.028933e+00
1.028497e-03,-9.808871e-01,-5.110714e-01,-1.027681e+00
1.038497e-03,-9.816032e-01,-5.411101e-01,-1.026438e+00
1.048497e-03,-9.823320e-01,-5.696549e-01,-1.025209e+00
1.058497e-03,-9.830779e-01,-5.961590e-01,-1.024000e+00
1.068497e-03,-9.838456e-01,-6.201252e-01,-1.022813e+00
1.078497e-03,-9.846394e-01,-6.410787e-01,-1.021656e+00
1.088497e-03,-9.854638e-01,-6.585644e-01,-1.020531e+00
1.098497e-03,-9.863231e-01,-6.721473e-01,-1.019443e+00
1.108497e-03,-9.872212e-01,-6.814132e-01,-1.018398e+00
1.118497e-03,-9.881621e-01,-6.859702e-01,-1.017398e+00
1.128497e-03,-9.891495e-01,-6.854504e-01,-1.016447e+00
1.138497e-03,-9.901869e-01,-6.795114e-01,-1.015551e+00
1.148497e-03,-9.912773e-01,-6.678379e-01,-1.014711e+00
1.158497e-03,-9.924240e-01,-6.501432e-01,-1.013931e+00
1.168497e-03,-9.936296e-01,-6.261713e-01,-1.013215e+00
1.178497e-03,-9.948965e-01,-5.957024e-01,-1.012566e+00
1.188497e-03,-9.962269e-01,-5.585756e-01,-1.011985e+00
1.198497e-03,-9.976224e-01,-5.148581e-01,-1.011475e+00
1.208497e-03,-9.990831e-01,-4.661494e-01,-1.011038e+00
1.218497e-03,-1.000601e+00,-4.215466e-01,-1.010676e+00
1.228497e-03,-1.002157e+00,-3.927975e-01,-1.010391e+00
1.238497e-03,-1.003731e+00,-3.763428e-01,-1.010182e+00
1.248497e-03,-1.005311e+00,-3.661361e-01,-1.010052e+00
1.258497e-03,-1.006888e+00,-3.591619e-01,-1.010001e+00
1.268497e-03,-1.008459e+00,-3.540292e-01,-1.010028e+00
1.278497e-03,-1.010022e+00,-3.503089e-01,-1.010135e+00
1.288497e-03,-1.011575e+00,-3.474458e-01,-1.010320e+00
1.298497e-03,-1.013117e+00,-3.452628e-01,-1.010582e+00
1.308497e-03,-1.014648e+00,-3.435066e-01,-1.010921e+00
1.318497e-03,-1.016168e+00,-3.421359e-01,-1.011336e+00
1.328497e-03,-1.017674e+00,-3.410751e-01,-1.011824e+00
1.338497e-03,-1.019168e+00,-3.402680e-01,-1.012384e+00
1.348497e-03,-1.020649e+00,-3.396725e-01,-1.013013e+00
1.358497e-03,-1.022115e+00,-3.392565e-01,-1.013709e+00
1.368497e-03,-1.023566e+00,-3.389948e-01,-1.014470e+00
1.378497e-03,-1.025000e+00,-3.388674e-01,-1.015292e+00
1.388497e-03,-1.026419e+00,-3.388581e-01,-1.016172e+00
1.398497e-03,-1.027819e+00,-3.389536e-01,-1.017107e+00
1.408497e-03,-1.029201e+00,-3.391428e-01,-1.018092e+00
1.418497e-03,-1.030563e+00,-3.394164e-01,-1.019124e+00
1.428497e-03,-1.031904e+00,-3.397667e-01,-1.020200e+00
1.438497e-03,-1.033225e+00,-3.401869e-01,-1.021314e+00
1.448497e-03,-1.034523e+00,-3.406713e-01,-1.022462e+00
1.458497e-03,-1.035798e+00,-3.412147e-01,-1.023640e+00
1.468497e-03,-1.037050e+00,-3.418134e-01,-1.024843e+00
1.478497e-03,-1.038277e+00,-3.424635e-01,-1.026067e+00
1.488497e-03,-1.039480e+00,-3.431618e-01,-1.027306e+00
1.498497e-03,-1.040656e+00,-3.439056e-01,-1.028556e+00
1.508497e-03,-1.041807e+00,-3.446925e-01,-1.029811e+00
1.518497e-03,-1.042932e+00,-3.455208e-01,-1.031067e+00
1.528497e-03,-1.044029e+00,-3.463887e-01,-1.032319e+00
1.538497e-03,-1.045100e+00,-3.472952e-01,-1.033562e+00
1.548497e-03,-1.046143e+00,-3.482392e-01,-1.034791e+00
1.558497e-03,-1.047158e+00,-3.492201e-01,-1.036000e+00
1.568497e-03,-1.048147e+00,-3.502375e-01,-1.037187e+00
1.578497e-03,-1.049108e+00,-3.512914e-01,-1.038344e+00
1.588497e-03,-1.050042e+00,-3.523819e-01,-1.039469e+00
1.598497e-03,-1.050948e+00,-3.535094e-01,-1.040557e+00
1.608497e-03,-1.051828e+00,-3.546748e-01,-1.041602e+00
1.618497e-03,-1.052682e+00,-3.558790e-01,-1.042602e+00
1.628497e-03,-1.053510e+00,-3.571233e-01,-1.043553e+00
1.638497e-03,-1.054312e+00,-3.584094e-01,-1.044449e+00
1.648497e-03,-1.055089e+00,-3.597394e-01,-1.045289e+00
1.658497e-03,-1.055842e+00,-3.611152e-01,-1.046069e+00
1.668497e-03,-1.056572e+00,-3.625397e-01,-1.046785e+00
1.678497e-03,-1.057278e+00,-3.640160e-01,-1.047434e+00
1.688497e-03,-1.057963e+00,-3.655472e-01,-1.048015e+00
1.698497e-03,-1.058628e+00,-3.671380e-01,-1.048525e+00
1.708497e-03,-1.059272e+00,-3.687925e-01,-1.048962e+00
1.718497e-03,-1.059897e+00,-3.705161e-01,-1.049324e+00
1.728497e-03,-1.060505e+00,-3.723148e-01,-1.049609e+00
1.738497e-03,-1.061096e+00,-3.741952e-01,-1.049818e+00
1.748497e-03,-1.061672e+00,-3.761653e-01,-1.049948e+00
1.758497e-03,-1.062234e+00,-3.782341e-01,-1.049999e+00
1.768497e-03,-1.062783e+00,-3.804121e-01,-1.049972e+00
1.778497e-03,-1.063320e+00,-3.827115e-01,-1.049865e+00
1.788497e-03,-1.063848e+00,-3.851470e-01,-1.049680e+00
1.798497e-03,-1.064366e+00,-3.877358e-01,-1.049418e+00
1.808497e-03,-1.064878e+00,-3.904989e-01,-1.049079e+00
1.818497e-03,-1.065384e+00,-3.934620e-01,-1.048664e+00
1.828497e-03,-1.065886e+00,-3.966572e-01,-1.048176e+00
1.838497e-03,-1.066384e+00,-4.001251e-01,-1.047616e+00
1.848497e-03,-1.066882e+00,-4.039185e-01,-1.046987e+00
1.858497e-03,-1.067379e+00,-4.081078e-01,-1.046291e+00
1.868497e-03,-1.067877e+00,-4.127896e-01,-1.045530e+00
1.878497e-03,-1.068378e+00,-4.181495e-01,-1.044708e+00
1.888497e-03,-1.068883e+00,-4.243206e-01,-1.043828e+00
1.898497e-03,-1.069392e+00,-4.316644e-01,-1.042893e+00
1.908497e-03,-1.069906e+00,-4.407349e-01,-1.041908e+00
1.918497e-03,-1.070423e+00,-4.526315e-01,-1.040876e+00
1.928497e-03,-1.070942e+00,-4.692480e-01,-1.039800e+00
1.938497e-03,-1.071458e+00,-4.945273e-01,-1.038686e+00
1.948497e-03,-1.071961e+00,-5.319741e-01,-1.037538e+00
1.958497e-03,-1.072444e+00,-5.786438e-01,-1.036360e+00
1.968497e-03,-1.072906e+00,-6.294396e-01,-1.035157e+00
1.978497e-03,-1.073349e+00,-6.823231e-01,-1.033933e+00
1.988497e-03,-1.073777e+00,-7.365359e-01,-1.032694e+00
1.998497e-03,-1.074195e+00,-7.915216e-01,-1.031444e+00
2.008497e-03,-1.074606e+00,-8.467514e-01,-1.030189e+00
2.018497e-03,-1.075016e+00,-9.016992e-01,-1.028933e+00
2.028497e-03,-1.075431e+00,-9.558395e-01,-1.027681e+00
2.038497e-03,-1.075854e+00,-1.008654e+00,-1.026438e+00
2.048497e-03,-1.076291e+00,-1.059633e+00,-1.025209e+00
2.058497e-03,-1.076746e+00,-1.108279e+00,-1.024000e+00
2.068497e-03,-1.077224e+00,-1.154110e+00,-1.022813e+00
2.078497e-03,-1.077730e+00,-1.196656e+00,-1.021656e+00
2.088497e-03,-1.078267e+00,-1.235467e+00,-1.020531e+00
2.098497e-03,-1.078841e+00,-1.270112e+00,-1.019443e+00
2.108497e-03,-1.079455e+00,-1.300181e+00,-1.018398e+00
2.118497e-03,-1.080114e+00,-1.325284e+00,-1.017398e+00
2.128497e-03,-1.080820e+00,-1.345057e+00,-1.016447e+00
2.138497e-03,-1.081577e+00,-1.359161e+00,-1.015551e+00
2.148497e-03,-1.082389e+00,-1.367281e+00,-1.014711e+00
2.158497e-03,-1.083259e+00,-1.369131e+00,-1.013931e+00
2.168497e-03,-1.084188e+00,-1.364454e+00,-1.013215e+00
2.178497e-03,-1.085181e+00,-1.353021e+00,-1.012566e+00
2.188497e-03,-1.086239e+00,-1.334634e+00,-1.011985e+00
2.198497e-03,-1.087363e+00,-1.309126e+00,-1.011475e+00
2.208497e-03,-1.088556e+00,-1.276362e+00,-1.011038e+00
2.218497e-03,-1.089819e+00,-1.236240e+00,-1.010676e+00
2.228497e-03,-1.091153e+00,-1.188689e+00,-1.010391e+00
2.238497e-03,-1.092559e+00,-1.133673e+00,-1.010182e+00
2.248497e-03,-1.094037e+00,-1.071191e+00,-1.010052e+00
2.258497e-03,-1.095586e+00,-1.001275e+00,-1.010001e+00
2.268497e-03,-1.097208e+00,-9.239945e-01,-1.010028e+00
2.278497e-03,-1.098901e+00,-8.394570e-01,-1.010135e+00
2.288497e-03,-1.100665e+00,-7.478152e-01,-1.010320e+00
2.298497e-03,-1.102497e+00,-6.493836e-01,-1.010582e+00
2.308497e-03,-1.104393e+00,-5.500996e-01,-1.010921e+00
2.318497e-03,-1.106310e+00,-4.926573e-01,-1.011336e+00
2.328497e-03,-1.108204e+00,-4.706400e-01,-1.011824e+00
2.338497e-03,-1.110050e+00,-4.592766e-01,-1.012384e+00
2.348497e-03,-1.111840e+00,-4.526463e-01,-1.013013e+00
2.358497e-03,-1.113572e+00,-4.480400e-01,-1.013709e+00
2.368497e-03,-1.115246e+00,-4.449530e-01,-1.014470e+00
2.378497e-03,-1.116866e+00,-4.427471e-01,-1.015292e+00
2.388497e-03,-1.118434e+00,-4.411936e-01,-1.016172e+00
2.398497e-03,-1.119955e+00,-4.400673e-01,-1.017107e+00
2.408497e-03,-1.121431e+00,-4.392962e-01,-1.018092e+00
2.418497e-03,-1.122865e+00,-4.388020e-01,-1.019124e+00
2.428497e-03,-1.124259e+00,-4.385286e-01,-1.020200e+00
2.438497e-03,-1.125615e+00,-4.384332e-01,-1.021314e+00
2.448497e-03,-1.126934e+00,-4.384903e-01,-1.022462e+00
2.458497e-03,-1.128217e+00,-4.386737e-01,-1.023640e+00
2.468497e-03,-1.129467e+00,-4.389655e-01,-1.024843e+00
2.478497e-03,-1.130683e+00,-4.393520e-01,-1.026067e+00
2.488497e-03,-1.131867e+00,-4.398219e-01,-1.027306e+00
2.498497e-03,-1.133018e+00,-4.403667e-01,-1.028556e+00
2.508497e-03,-1.134138e+00,-4.409791e-01,-1.029811e+00
2.518497e-03,-1.135226e+00,-4.416536e-01,-1.031067e+00
2.528497e-03,-1.136284e+00,-4.423859e-01,-1.032319e+00
2.538497e-03,-1.137311e+00,-4.431723e-01,-1.033562e+00
2.548497e-03,-1.138307e+00,-4.440102e-01,-1.034791e+00
2.558497e-03,-1.139274e+00,-4.448976e-01,-1.036000e+00
2.568497e-03,-1.140211e+00,-4.458331e-01,-1.037187e+00
2.578497e-03,-1.141119e+00,-4.468159e-01,-1.038344e+00
2.588497e-03,-1.141998e+00,-4.478456e-01,-1.039469e+00
2.598497e-03,-1.142848e+00,-4.489225e-01,-1.040557e+00
2.608497e-03,-1.143670e+00,-4.500471e-01,-1.041602e+00
2.618497e-03,-1.144465e+00,-4.512206e-01,-1.042602e+00
2.628497e-03,-1.145232e+00,-4.524444e-01,-1.043553e+00
2.638497e-03,-1.145973e+00,-4.537207e-01,-1.044449e+00
2.648497e-03,-1.146689e+00,-4.550518e-01,-1.045289e+00
2.658497e-03,-1.147379e+00,-4.564410e-01,-1.046069e+00
2.668497e-03,-1.148045e+00,-4.578921e-01,-1.046785e+00
2.678497e-03,-1.148688e+00,-4.594090e-01,-1.047434e+00
2.688497e-03,-1.149308e+00,-4.609966e-01,-1.048015e+00
2.698497e-03,-1.149907e+00,-4.626612e-01,-1.048525e+00
2.708497e-03,-1.150486e+00,-4.644098e-01,-1.048962e+00
2.718497e-03,-1.151045e+00,-4.662502e-01,-1.049324e+00
2.728497e-03,-1.151585e+00,-4.681920e-01,-1.049609e+00
2.738497e-03,-1.152109e+00,-4.702464e-01,-1.049818e+00
2.748497e-03,-1.152617e+00,-4.724265e-01,-1.049948e+00
2.758497e-03,-1.153110e+00,-4.747484e-01,-1.049999e+00
2.768497e-03,-1.153590e+00,-4.772313e-01,-1.049972e+00
2.778497e-03,-1.154057e+00,-4.798991e-01,-1.049865e+00
2.788497e-03,-1.154515e+00,-4.827813e-01,-1.049680e+00
2.798497e-03,-1.154962e+00,-4.859156e-01,-1.049418e+00
2.808497e-03,-1.155402e+00,-4.893508e-01,-1.049079e+00
2.818497e-03,-1.155836e+00,-4.931519e-01,-1.048664e+00
2.828497e-03,-1.156264e+00,-4.974079e-01,-1.048176e+00
2.838497e-03,-1.156688e+00,-5.022454e-01,-1.047616e+00
2.848497e-03,-1.157109e+00,-5.079108e-01,-1.046987e+00
2.858497e-03,-1.157527e+00,-5.146174e-01,-1.046291e+00
2.868497e-03,-1.157945e+00,-5.229130e-01,-1.045530e+00
2.878497e-03,-1.158360e+00,-5.338195e-01,-1.044708e+00
2.888497e-03,-1.158771e+00,-5.492255e-01,-1.043828e+00
2.898497e-03,-1.159173e+00,-5.736851e-01,-1.042893e+00
2.908497e-03,-1.159553e+00,-6.139111e-01,-1.041908e+00
2.918497e-03,-1.159900e+00,-6.682785e-01,-1.040876e+00
2.928497e-03,-1.160211e+00,-7.292827e-01,-1.039800e+00
2.938497e-03,-1.160485e+00,-7.941573e-01,-1.038686e+00
2.948497e-03,-1.160727e+00,-8.621740e-01,-1.037538e+00
2.958497e-03,-1.160940e+00,-9.328141e-01,-1.036360e+00
2.968497e-03,-1.161128e+00,-1.005569e+00,-1.035157e+00
2.978497e-03,-1.161298e+00,-1.079914e+00,-1.033933e+00
2.988497e-03,-1.161452e+00,-1.155316e+00,-1.032694e+00
2.998497e-03,-1.161597e+00,-1.231241e+00,-1.031444e+00
3.008497e-03,-1.161737e+00,-1.307155e+00,-1.030189e+00
3.018497e-03,-1.161878e+00,-1.382528e+00,-1.028933e+00
3.028497e-03,-1.162024e+00,-1.456836e+00,-1.027681e+00
3.038497e-03,-1.162179e+00,-1.529565e+00,-1.026438e+00
3.048497e-03,-1.162350e+00,-1.600208e+00,-1.025209e+00
3.058497e-03,-1.162540e+00,-1.668272e+00,-1.024000e+00
3.068497e-03,-1.162754e+00,-1.733278e+00,-1.022813e+00
3.078497e-03,-1.162997e+00,-1.794763e+00,-1.021656e+00
3.088497e-03,-1.163274e+00,-1.852281e+00,-1.020531e+00
3.098497e-03,-1.163587e+00,-1.905404e+00,-1.019443e+00
3.108497e-03,-1.163942e+00,-1.953727e+00,-1.018398e+00
3.118497e-03,-1.164343e+00,-1.996865e+00,-1.017398e+00
3.128497e-03,-1.164792e+00,-2.034458e+00,-1.016447e+00
3.138497e-03,-1.165294e+00,-2.066170e+00,-1.015551e+00
3.148497e-03,-1.165852e+00,-2.091691e+00,-1.014711e+00
3.158497e-03,-1.166468e+00,-2.110739e+00,-1.013931e+00
3.168497e-03,-1.167146e+00,-2.123060e+00,-1.013215e+00
3.178497e-03,-1.167888e+00,-2.128428e+00,-1.012566e+00
3.188497e-03,-1.168696e+00,-2.126648e+00,-1.011985e+00
3.198497e-03,-1.169572e+00,-2.117553e+00,-1.011475e+00
3.208497e-03,-1.170518e+00,-2.101012e+00,-1.011038e+00
3.218497e-03,-1.171535e+00,-2.076921e+00,-1.010676e+00
3.228497e-03,-1.172624e+00,-2.045210e+00,-1.010391e+00
3.238497e-03,-1.173786e+00,-2.005842e+00,-1.010182e+00
3.248497e-03,-1.175022e+00,-1.958811e+00,-1.010052e+00
3.258497e-03,-1.176330e+00,-1.904145e+00,-1.010001e+00
3.268497e-03,-1.177712e+00,-1.841905e+00,-1.010028e+00
3.278497e-03,-1.179167e+00,-1.772183e+00,-1.010135e+00
3.288497e-03,-1.180694e+00,-1.695105e+00,-1.010320e+00
3.298497e-03,-1.182291e+00,-1.610830e+00,-1.010582e+00
3.308497e-03,-1.183958e+00,-1.519546e+00,-1.010921e+00
3.318497e-03,-1.185693e+00,-1.421478e+00,-1.011336e+00
3.328497e-03,-1.187493e+00,-1.316877e+00,-1.011824e+00
3.338497e-03,-1.189356e+00,-1.206030e+00,-1.012384e+00
3.348497e-03,-1.191280e+00,-1.089257e+00,-1.013013e+00
3.358497e-03,-1.193262e+00,-9.669137e-01,-1.013709e+00
3.368497e-03,-1.195298e+00,-8.394060e-01,-1.014470e+00
3.378497e-03,-1.197385e+00,-7.076888e-01,-1.015292e+00
3.388497e-03,-1.199495e+00,-6.023746e-01,-1.016172e+00
3.398497e-03,-1.201558e+00,-5.668397e-01,-1.017107e+00
3.408497e-03,-1.203537e+00,-5.525336e-01,-1.018092e+00
3.418497e-03,-1.205416e+00,-5.448126e-01,-1.019124e+00
3.428497e-03,-1.207195e+00,-5.397424e-01,-1.020200e+00
3.438497e-03,-1.208878e+00,-5.365911e-01,-1.021314e+00
3.448497e-03,-1.210471e+00,-5.344448e-01,-1.022462e+00
3.458497e-03,-1.211981e+00,-5.329986e-01,-1.023640e+00
3.468497e-03,-1.213416e+00,-5.320542e-01,-1.024843e+00
3.478497e-03,-1.214781e+00,-5.314831e-01,-1.026067e+00
3.488497e-03,-1.216082e+00,-5.311986e-01,-1.027306e+00
3.498497e-03,-1.217325e+00,-5.311405e-01,-1.028556e+00
3.508497e-03,-1.218513e+00,-5.312656e-01,-1.029811e+00
3.518497e-03,-1.219650e+00,-5.315423e-01,-1.031067e+00
3.528497e-03,-1.220740e+00,-5.319466e-01,-1.032319e+00
3.538497e-03,-1.221785e+00,-5.324613e-01,-1.033562e+00
3.548497e-03,-1.222787e+00,-5.330733e-01,-1.034791e+00
3.558497e-03,-1.223750e+00,-5.337725e-01,-1.036000e+00
3.568497e-03,-1.224674e+00,-5.345514e-01,-1.037187e+00
3.578497e-03,-1.225562e+00,-5.354048e-01,-1.038344e+00
3.588497e-03,-1.226414e+00,-5.363287e-01,-1.039469e+00
3.598497e-03,-1.227233e+00,-5.373208e-01,-1.040557e+00
3.608497e-03,-1.228018e+00,-5.383799e-01,-1.041602e+00
3.618497e-03,-1.228773e+00,-5.395058e-01,-1.042602e+00
3.628497e-03,-1.229497e+00,-5.406994e-01,-1.043553e+00
3.638497e-03,-1.230192e+00,-5.419625e-01,-1.044449e+00
3.648497e-03,-1.230859e+00,-5.432977e-01,-1.045289e+00
3.658497e-03,-1.231498e+00,-5.447087e-01,-1.046069e+00
3.668497e-03,-1.232112e+00,-5.462003e-01,-1.046785e+00
3.678497e-03,-1.232700e+00,-5.477789e-01,-1.047434e+00
3.688497e-03,-1.233265e+00,-5.494509e-01,-1.048015e+00
3.698497e-03,-1.233807e+00,-5.512251e-01,-1.048525e+00
3.708497e-03,-1.234327e+00,-5.531123e-01,-1.048962e+00
3.718497e-03,-1.234827e+00,-5.551233e-01,-1.049324e+00
3.728497e-03,-1.235308e+00,-5.572766e-01,-1.049609e+00
3.738497e-03,-1.235770e+00,-5.595899e-01,-1.049818e+00
3.748497e-03,-1.236216e+00,-5.620868e-01,-1.049948e+00
3.758497e-03,-1.236646e+00,-5.647967e-01,-1.049999e+00
3.768497e-03,-1.237063e+00,-5.677575e-01,-1.049972e+00
3.778497e-03,-1.237466e+00,-5.710186e-01,-1.049865e+00
3.788497e-03,-1.237857e+00,-5.746462e-01,-1.049680e+00
3.798497e-03,-1.238239e+00,-5.787313e-01,-1.049418e+00
3.808497e-03,-1.238611e+00,-5.834046e-01,-1.049079e+00
3.818497e-03,-1.238975e+00,-5.889176e-01,-1.048664e+00
3.828497e-03,-1.239331e+00,-5.955049e-01,-1.048176e+00
3.838497e-03,-1.239681e+00,-6.037477e-01,-1.047616e+00
3.848497e-03,-1.240023e+00,-6.147652e-01,-1.046987e+00
3.858497e-03,-1.240355e+00,-6.307262e-01,-1.046291e+00
3.868497e-03,-1.240671e+00,-6.572677e-01,-1.045530e+00
3.878497e-03,-1.240956e+00,-7.024106e-01,-1.044708e+00
3.888497e-03,-1.241196e+00,-7.632684e-01,-1.043828e+00
3.898497e-03,-1.241389e+00,-8.313717e-01,-1.042893e+00
3.908497e-03,-1.241534e+00,-9.044208e-01,-1.041908e+00
